     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      5400,       389,         0,   0.045,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
     19800,       604,         0,   0.254,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
     15400,       488,         0,   0.208,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
     16200,      1032,         0,   0.134,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
      8100,       521,         0,   0.066,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
     16200,      1075,         0,   0.129,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
      2800,       170,         0,   0.029,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
       100,         1,         0,   0.005,pymatching,7bfa4e0ec74990ce32ddca20e06de8fa41cadc9d847a77aa53c225f232d4a360,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
       200,         9,         0,   0.007,pymatching,7bfa4e0ec74990ce32ddca20e06de8fa41cadc9d847a77aa53c225f232d4a360,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
       200,        14,         0,   0.007,pymatching,7bfa4e0ec74990ce32ddca20e06de8fa41cadc9d847a77aa53c225f232d4a360,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
       600,        30,         0,   0.011,pymatching,7bfa4e0ec74990ce32ddca20e06de8fa41cadc9d847a77aa53c225f232d4a360,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
      1000,        69,         0,   0.021,pymatching,7bfa4e0ec74990ce32ddca20e06de8fa41cadc9d847a77aa53c225f232d4a360,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
      2200,       116,         0,   0.036,pymatching,7bfa4e0ec74990ce32ddca20e06de8fa41cadc9d847a77aa53c225f232d4a360,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
      4200,       260,         0,   0.069,pymatching,7bfa4e0ec74990ce32ddca20e06de8fa41cadc9d847a77aa53c225f232d4a360,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
     37800,      1182,         0,   0.500,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      8600,       472,         0,   0.141,pymatching,7bfa4e0ec74990ce32ddca20e06de8fa41cadc9d847a77aa53c225f232d4a360,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
     48600,      3280,         0,   0.400,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
     17000,       917,         0,   0.265,pymatching,7bfa4e0ec74990ce32ddca20e06de8fa41cadc9d847a77aa53c225f232d4a360,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
